,age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K,age_10
42843,65,4,11,15,0,1,1,4,0,5,0,4,39,0,6
42857,41,4,11,15,4,13,1,2,0,5,0,4,39,0,4
42858,20,7,15,1,4,8,3,4,0,5,0,1,39,0,2
42876,45,4,11,15,2,14,0,4,1,5,0,4,39,1,4
42882,33,4,9,4,2,1,5,4,0,5,2,4,39,1,3
42887,55,4,0,12,2,3,0,4,1,5,0,4,39,1,5
42888,43,4,1,13,5,12,4,4,0,5,0,4,39,0,4
42894,23,4,15,1,4,12,3,4,0,5,0,0,39,0,2
42905,34,4,11,15,2,1,0,2,1,5,0,4,39,1,3
42962,45,4,8,2,0,12,1,4,0,5,0,4,39,0,4
42984,24,4,15,1,4,8,1,4,1,5,0,3,39,0,2
42987,40,4,11,15,2,7,0,4,1,5,0,4,26,0,4
42988,29,4,7,3,2,13,0,4,1,5,0,4,39,1,2
42990,27,4,11,15,4,6,3,4,1,5,0,4,39,0,2
42995,23,4,15,1,4,1,3,4,0,5,0,3,39,0,2
42996,32,4,8,2,0,1,4,4,0,5,0,3,39,0,3
43013,28,4,11,15,2,7,0,4,1,5,0,4,39,0,2
43014,48,4,7,3,2,3,0,4,1,5,2,4,39,1,4
43015,25,4,11,15,2,7,0,4,1,5,0,4,39,0,2
43019,35,4,1,13,5,3,4,4,1,5,0,4,39,0,3
43023,29,4,8,2,4,7,1,4,1,5,0,4,39,0,2
43029,54,2,11,15,2,8,0,4,1,5,0,4,39,0,5
43037,53,4,11,15,2,3,0,4,1,5,0,4,39,0,5
43041,34,4,7,3,2,12,0,4,1,5,0,5,39,1,3
43044,18,0,15,1,4,0,3,4,0,5,0,2,0,0,1
43051,31,4,15,1,2,7,5,4,0,5,0,1,39,0,3
43060,24,4,15,1,4,1,3,4,0,5,0,4,39,0,2
43068,35,4,11,15,2,4,0,4,1,5,0,5,39,1,3
43101,27,4,9,4,4,4,1,4,0,5,0,3,39,0,2
43103,41,6,14,6,2,10,0,4,1,1,0,5,39,1,4
43109,62,4,9,4,2,4,0,4,1,5,0,5,39,1,6
43122,45,1,8,2,4,1,4,4,1,5,0,4,39,0,4
43132,51,4,12,5,2,4,0,4,1,5,0,5,39,1,5
43137,44,4,15,1,2,10,0,4,1,5,0,3,39,1,4
43142,41,4,15,1,2,8,0,4,1,5,0,3,39,0,4
43150,43,2,15,1,0,4,1,4,0,5,0,4,39,0,4
43167,39,4,9,4,2,13,0,4,1,5,0,4,39,1,3
43196,20,4,15,1,4,14,3,4,1,5,2,4,39,0,2
43220,57,4,11,15,2,14,0,4,1,5,0,4,22,1,5
43233,53,6,11,15,4,3,1,4,1,5,0,3,39,0,5
43239,46,2,15,1,2,4,5,4,0,5,0,5,39,0,4
43250,55,4,15,1,2,1,5,4,0,11,0,4,39,1,5
43266,42,4,11,15,2,3,0,4,1,5,2,6,39,0,4
43271,90,2,11,15,4,3,3,4,1,0,0,4,39,1,9
43279,52,1,0,12,5,1,4,2,0,5,0,4,39,0,5
43283,37,4,15,1,2,12,0,4,1,5,0,4,39,1,3
43284,52,4,11,15,4,1,1,4,0,5,0,4,39,0,5
43289,36,6,11,15,4,5,1,4,1,5,0,6,39,0,3
43293,29,4,11,15,2,1,5,4,0,5,0,1,39,0,2
43301,21,4,15,1,4,8,3,4,1,5,0,3,39,0,2
43331,21,0,1,13,4,0,3,4,1,5,0,1,39,0,2
43337,19,0,11,15,2,0,3,4,0,5,0,2,39,0,1
43353,50,4,11,15,2,4,0,4,1,5,0,6,39,0,5
43364,19,4,15,1,4,7,3,2,1,5,0,2,39,0,1
43387,27,6,11,15,2,10,0,4,1,5,0,6,39,0,2
43402,24,4,11,15,4,3,1,4,1,5,0,6,39,0,2
43403,51,4,15,1,2,5,0,4,1,5,0,6,39,0,5
43405,23,4,15,1,4,6,3,4,1,5,0,2,39,0,2
43417,29,4,11,15,4,14,1,4,1,5,0,4,39,0,2
43443,47,4,12,5,2,10,0,4,1,1,0,4,39,1,4
43446,63,4,11,15,2,4,3,2,0,5,0,4,39,0,6
43455,46,4,1,13,2,7,0,4,1,5,0,4,39,0,4
43468,40,4,12,5,0,4,1,4,0,5,0,5,9,1,4
43470,56,4,15,1,2,3,0,4,1,5,0,4,39,1,5
43471,50,5,11,15,2,4,0,4,1,5,0,7,12,1,5
43532,48,4,15,1,2,7,0,4,1,13,0,4,39,1,4
43545,35,4,8,2,2,3,0,4,1,5,0,4,39,0,3
43548,46,4,4,9,2,1,5,4,0,5,0,4,22,0,4
43565,48,4,11,15,2,12,0,4,1,5,0,6,39,0,4
43569,49,4,15,1,0,1,4,4,0,5,0,3,39,0,4
43588,22,4,15,1,4,12,3,2,0,5,0,1,39,0,2
43600,37,4,9,4,4,1,1,4,1,5,0,4,39,0,3
43607,28,7,12,5,4,10,1,4,1,5,0,5,39,0,2
43610,30,4,11,15,2,8,0,1,1,5,0,5,3,0,3
43611,30,4,11,15,4,3,1,4,1,5,0,4,39,0,3
43613,38,4,11,15,0,6,1,1,1,5,0,4,40,0,3
43664,49,4,12,5,2,10,0,4,1,5,0,6,39,0,4
43713,49,4,11,15,2,3,0,4,1,5,0,4,39,1,4
43717,22,7,15,1,4,10,3,4,1,5,0,1,39,0,2
43725,55,2,11,15,0,1,4,4,0,5,0,3,39,0,5
43727,51,2,12,5,2,10,0,4,1,5,0,4,26,1,5
43757,54,4,15,1,2,12,0,4,1,5,0,6,39,0,5
43771,32,7,9,4,2,1,0,4,1,5,0,5,39,0,3
43775,26,4,2,14,4,5,2,4,1,5,0,4,33,0,2
43785,40,4,11,15,2,3,0,4,1,5,0,4,4,0,4
43794,29,4,11,15,4,13,4,2,0,5,0,4,39,0,2
43795,46,2,11,15,5,1,4,2,0,5,0,4,39,0,4
43801,54,4,15,1,2,13,0,4,1,5,0,3,39,0,5
43810,26,4,9,4,2,12,0,4,1,5,0,4,39,0,2
43812,26,4,15,1,2,7,0,4,1,5,0,4,39,0,2
43817,25,4,11,15,4,3,1,4,1,5,0,4,39,0,2
43843,34,4,8,2,2,3,0,4,1,5,0,4,39,1,3
43887,39,6,9,4,2,10,0,4,1,5,0,6,2,1,3
43892,20,4,1,13,4,5,2,4,1,5,0,3,8,0,2
43917,31,4,15,1,0,8,1,4,0,5,0,4,39,0,3
43924,23,4,9,4,4,4,3,4,1,5,2,4,39,0,2
43928,21,4,15,1,4,8,3,4,1,5,0,2,39,0,2
43939,47,4,11,15,2,1,5,4,0,5,0,4,39,0,4
43944,79,4,11,15,2,10,0,4,1,5,0,0,39,0,7
43954,18,4,15,1,4,8,3,4,0,5,0,2,39,0,1
43955,38,2,11,15,2,11,0,4,1,5,0,4,39,1,3
43971,19,0,15,1,4,0,3,4,0,5,0,1,39,0,1
43975,38,4,15,1,2,1,5,4,0,5,0,3,39,0,3
43987,46,4,11,15,0,3,1,4,1,5,0,4,39,0,4
43990,50,4,13,0,4,8,1,2,0,5,0,4,14,0,5
43993,32,4,11,15,2,3,0,4,1,5,0,4,39,0,3
44008,27,4,15,1,4,13,1,4,1,5,0,4,39,0,2
44035,34,6,11,15,2,3,0,4,1,5,0,5,39,0,3
44054,63,4,9,4,0,8,1,4,0,5,0,1,39,0,6
44089,28,7,9,4,4,1,1,3,0,5,0,4,39,0,2
44091,35,4,7,3,0,4,4,2,0,5,0,5,23,0,3
44107,42,5,8,2,2,4,0,4,1,13,0,5,39,1,4
44115,21,4,11,15,4,6,3,4,1,5,0,4,39,0,2
44133,64,2,11,15,6,1,1,4,0,5,0,3,39,1,6
44166,43,4,5,10,6,8,4,4,0,5,0,3,26,0,4
44186,19,4,15,1,4,1,3,2,1,5,0,2,39,0,1
44187,66,6,9,4,2,4,0,4,1,5,0,1,39,1,6
44188,38,4,15,1,5,7,4,2,1,5,0,5,39,0,3
44202,45,7,9,4,2,1,0,4,1,13,0,4,39,1,4
44227,51,6,9,4,6,4,4,4,1,5,0,5,39,0,5
44238,53,4,11,15,0,4,1,4,0,5,0,4,39,0,5
44258,33,6,15,1,4,8,1,4,0,5,0,0,39,0,3
44275,50,1,11,15,2,4,0,4,1,5,0,4,39,1,5
44277,67,4,9,4,2,4,0,4,1,5,0,4,39,0,6
44280,47,4,15,1,2,10,0,4,1,5,0,4,39,1,4
44317,34,4,11,15,2,6,0,4,1,5,0,4,0,0,3
44322,23,0,15,1,4,0,3,4,1,5,0,4,39,0,2
44340,33,6,11,15,2,3,0,2,1,5,0,4,39,0,3
44342,47,4,9,4,4,12,3,4,1,5,0,4,39,0,4
44365,33,4,11,15,2,7,0,4,1,5,0,4,39,0,3
44398,40,4,14,6,2,10,5,1,0,5,0,4,3,0,4
44400,47,4,11,15,0,5,1,4,1,5,0,4,39,0,4
44414,28,4,9,4,2,10,0,4,1,5,0,4,24,0,2
44419,27,4,15,1,4,1,1,4,0,5,0,4,39,0,2
44447,34,4,15,1,4,1,1,4,0,5,0,4,39,0,3
44462,48,2,12,5,2,10,0,4,1,13,0,5,39,1,4
44463,33,4,11,15,4,3,3,4,1,5,0,4,39,0,3
44472,24,4,15,1,4,1,3,2,0,5,0,4,39,0,2
44494,33,4,11,15,2,14,0,4,1,5,0,4,4,0,3
44519,24,4,9,4,4,8,3,4,0,5,0,3,39,0,2
44521,64,0,9,4,2,0,0,4,1,9,0,0,39,0,6
44544,19,4,15,1,4,12,3,4,0,5,0,1,39,0,1
44564,59,4,11,15,2,3,0,4,1,5,0,4,39,0,5
44574,17,4,1,13,4,8,3,4,1,5,0,2,39,0,1
44585,54,2,4,9,4,7,1,4,1,5,3,3,39,0,5
44587,50,5,9,4,2,4,0,4,1,5,2,4,39,0,5
44598,51,4,15,1,2,6,0,4,1,9,0,4,39,0,5
44619,51,7,11,15,2,10,0,2,1,5,0,6,39,1,5
44631,24,4,12,5,4,12,4,2,0,5,0,3,39,0,2
44633,29,6,9,4,4,10,1,4,0,5,0,4,39,0,2
44637,36,4,15,1,2,3,0,4,1,5,0,5,39,1,3
44640,62,4,11,15,3,3,1,4,1,5,0,5,39,0,6
44660,23,4,9,4,4,1,1,4,0,5,0,4,39,0,2
44687,24,4,9,4,4,12,3,4,0,5,0,3,39,0,2
44692,43,4,15,1,2,14,0,4,1,5,0,5,39,0,4
44718,28,4,15,1,4,14,3,4,1,5,0,2,39,0,2
44734,30,4,7,3,4,13,3,4,0,5,0,1,39,0,3
44746,32,4,0,12,2,3,0,4,1,5,0,4,39,0,3
44749,42,4,9,4,0,4,1,4,0,5,0,5,39,1,4
44750,34,6,11,15,2,3,0,4,1,5,0,4,39,0,3
44759,49,4,9,4,0,12,1,4,0,5,0,5,39,1,4
44762,31,6,11,15,4,8,1,4,1,5,0,2,39,0,3
44764,40,4,11,15,0,7,3,2,1,5,0,4,39,0,4
44765,47,4,15,1,2,8,0,4,1,5,0,1,39,0,4
44766,39,4,11,15,2,14,0,4,1,5,0,5,39,1,3
44773,35,4,15,1,2,4,0,4,1,5,0,6,39,0,3
44780,46,4,11,15,0,4,4,4,0,5,0,5,39,0,4
44784,62,4,11,15,4,1,1,2,0,5,0,3,39,0,6
44789,38,4,9,4,2,4,0,4,1,5,0,5,39,0,3
44815,21,4,6,11,4,8,2,4,1,5,0,4,39,0,2
44825,34,4,9,4,2,4,0,4,1,5,0,4,39,1,3
44878,18,4,1,13,4,10,3,4,1,5,0,4,39,0,1
44883,22,4,1,13,0,12,2,4,0,5,0,2,39,0,2
44888,44,4,11,15,2,12,0,4,1,5,0,6,39,1,4
44908,60,6,11,15,2,3,0,4,1,5,0,3,39,0,6
44944,32,4,9,4,4,1,1,4,0,5,0,4,39,0,3
44946,46,4,11,15,2,6,0,4,1,5,0,3,22,0,4
44987,56,2,12,5,2,10,0,4,1,5,0,5,39,1,5
44997,29,4,11,15,2,8,5,4,0,5,2,3,39,1,2
45018,35,4,8,2,2,13,0,4,1,5,0,4,39,0,3
45021,50,4,10,7,4,4,1,4,1,0,0,5,39,1,5
45043,23,4,8,2,4,3,1,4,1,5,0,4,39,0,2
45044,17,0,1,13,4,0,3,4,1,5,0,1,39,0,1
45064,37,4,11,15,2,1,0,4,1,5,0,4,39,0,3
45076,58,4,11,15,0,1,1,4,0,5,0,4,2,0,5
45082,24,4,11,15,4,3,4,4,1,5,0,4,39,0,2
45108,58,6,15,1,2,10,0,4,1,5,0,4,39,0,5
45120,18,4,11,15,4,12,3,4,1,5,0,3,39,0,1
45123,61,2,11,15,2,14,0,4,1,5,0,1,39,0,6
45148,34,4,9,4,4,12,1,4,0,5,0,5,39,0,3
45160,50,4,15,1,0,4,1,4,0,5,0,4,39,0,5
45172,24,4,11,15,4,6,3,2,0,5,0,4,39,0,2
45192,18,4,15,1,4,7,3,4,0,5,0,2,39,0,1
45193,57,4,7,3,6,1,2,4,0,5,0,4,39,0,5
45210,68,0,11,15,2,0,0,4,1,5,0,0,39,1,6
45234,32,6,11,15,4,3,4,4,1,5,0,4,20,0,3
45250,45,6,11,15,2,3,0,1,1,5,0,4,35,0,4
45251,36,1,9,4,4,4,1,4,0,5,0,4,39,0,3
45253,61,4,9,4,2,4,0,4,1,13,0,4,39,1,6
45264,42,4,12,5,2,4,0,4,1,5,0,4,39,1,4
45266,50,4,12,5,2,10,5,4,0,5,0,3,39,0,5
45268,31,4,15,1,0,7,4,4,0,5,0,5,39,1,3
45274,22,4,11,15,4,8,3,2,0,5,0,4,39,0,2
45302,34,4,1,13,4,3,1,4,0,5,0,3,39,0,3
45323,23,4,15,1,4,7,3,4,1,5,0,4,39,0,2
45340,43,4,11,15,2,3,0,4,1,5,0,4,39,1,4
45353,62,4,12,5,2,4,0,4,1,1,0,4,39,1,6
45364,22,2,9,4,4,10,3,4,0,5,0,3,39,0,2
45387,40,6,8,2,2,12,0,4,1,5,0,7,39,1,4
45393,35,0,1,13,2,0,0,4,1,5,3,4,39,0,3
45416,24,4,15,1,2,3,0,4,1,5,0,5,39,0,2
45419,55,4,11,15,4,9,4,4,0,5,0,4,26,0,5
45424,34,4,11,15,5,13,4,2,0,5,0,3,39,0,3
45448,60,4,11,15,0,9,4,4,0,5,0,9,39,0,6
45455,26,4,12,5,4,4,1,4,1,5,0,6,39,0,2
45461,51,4,8,2,0,3,1,4,1,12,0,4,39,0,5
45462,24,4,12,5,4,4,3,4,0,10,0,6,39,1,2
45474,42,4,9,4,2,10,0,4,1,5,0,4,39,0,4
45475,48,4,11,15,2,3,0,4,1,5,0,4,39,1,4
45482,39,7,15,1,2,12,0,4,1,5,0,4,39,0,3
45493,25,4,11,15,2,3,0,4,1,5,0,4,39,1,2
45499,53,4,11,15,2,12,0,4,1,5,0,4,39,1,5
45521,32,4,0,12,4,3,1,2,0,5,0,5,39,0,3
45543,52,6,5,10,2,3,0,4,1,5,0,2,26,0,5
45568,69,6,14,6,2,10,0,4,1,2,0,4,39,1,6
45575,25,4,7,3,4,3,1,4,1,5,0,4,39,0,2
45584,35,4,14,6,4,10,1,4,1,4,0,4,39,1,3
45604,38,4,15,1,2,7,0,4,1,5,0,4,39,1,3
45608,51,5,9,4,5,12,4,4,1,5,3,4,39,1,5
45609,32,4,9,4,2,4,0,4,1,5,0,4,39,1,3
45611,41,5,9,4,2,10,0,4,1,5,0,5,39,0,4
45613,45,2,8,2,2,11,0,4,1,5,0,4,39,0,4
45627,42,4,6,11,0,7,1,2,0,5,0,4,39,0,4
45637,57,4,11,15,2,13,0,4,1,5,0,4,39,0,5
45641,35,4,11,15,2,5,0,4,1,5,0,4,39,0,3
45643,47,4,7,3,2,3,0,4,1,5,0,4,39,0,4
45667,33,4,2,14,2,14,0,4,1,5,0,4,39,0,3
45669,62,0,12,5,2,0,0,4,1,5,0,0,39,0,6
45670,20,4,11,15,4,8,3,4,0,5,0,3,39,0,2
45673,42,4,15,1,5,10,1,4,1,5,3,5,2,1,4
45675,40,4,7,3,5,7,1,4,1,5,0,4,28,0,4
45684,55,7,12,5,2,10,0,4,1,5,0,4,39,0,5
45689,34,4,7,3,4,1,3,2,0,5,0,3,39,0,3
45699,48,5,10,7,2,4,0,4,1,5,0,4,39,1,4
45708,42,4,11,15,2,8,5,2,0,5,0,6,39,0,4
45730,17,4,6,11,4,3,2,4,1,5,0,4,39,0,1
45764,32,6,11,15,2,14,0,4,1,5,0,4,39,0,3
45768,19,4,2,14,4,3,3,4,1,5,0,1,39,0,1
45782,52,4,5,10,2,7,0,4,1,5,0,6,39,0,5
45793,20,4,15,1,4,10,2,4,1,5,0,1,39,0,2
45825,46,4,11,15,2,1,0,4,1,5,0,4,39,0,4
45836,44,4,9,4,5,4,1,4,1,5,0,3,39,0,4
45846,45,4,11,15,0,8,1,4,0,5,0,4,39,0,4
45860,67,0,12,5,2,0,0,4,1,5,0,1,39,0,6
45884,53,6,15,1,2,7,0,4,1,5,0,3,39,0,5
45886,40,7,15,1,2,11,0,4,1,5,0,4,39,0,4
45903,46,4,0,12,2,7,0,4,1,5,0,4,39,1,4
45923,36,4,15,1,2,12,0,4,1,1,0,4,39,1,3
45931,30,4,11,15,4,4,1,4,1,5,0,4,33,0,3
45942,30,4,12,5,2,4,0,4,1,5,0,5,39,1,3
45946,26,4,9,4,4,12,1,4,1,5,0,4,39,0,2
45960,44,4,12,5,2,1,0,4,1,5,0,5,39,0,4
45964,62,4,12,5,6,4,1,4,0,5,0,3,39,0,6
45969,25,4,8,2,4,3,3,4,1,5,0,4,39,0,2
45987,23,1,11,15,4,2,3,4,1,5,0,4,39,0,2
45992,19,4,11,15,4,1,3,4,0,5,0,2,39,0,1
45997,32,4,11,15,4,4,1,4,1,5,0,4,4,0,3
46008,36,4,11,15,0,6,1,4,1,5,0,4,26,0,3
46013,23,4,9,4,2,12,0,4,1,5,0,4,39,0,2
46027,38,4,11,15,2,8,5,4,0,5,0,1,39,0,3
46033,60,4,11,15,0,3,1,4,0,5,0,4,39,0,6
46050,37,6,9,4,0,8,4,4,0,5,0,4,39,0,3
46067,35,5,7,3,2,3,0,4,1,5,0,8,39,1,3
46068,32,4,15,1,4,3,1,4,1,5,0,4,39,0,3
46088,58,4,15,1,2,12,0,4,1,5,0,6,39,1,5
46089,37,5,14,6,2,10,0,4,1,5,0,5,39,1,3
46091,65,4,15,1,6,7,1,4,0,5,0,2,39,0,6
46108,34,6,9,4,2,12,0,4,1,5,0,5,0,1,3
46134,52,4,2,14,5,7,4,2,1,5,0,4,39,0,5
46146,46,5,12,5,4,4,1,4,1,5,2,5,39,1,4
46147,29,4,12,5,4,4,1,1,0,5,0,4,0,0,2
46167,29,4,11,15,4,14,4,4,1,5,0,4,39,0,2
46191,39,4,15,1,4,6,4,2,0,5,0,4,39,0,3
46199,45,5,9,4,2,4,0,4,1,5,0,5,39,1,4
46205,28,4,11,15,4,1,1,2,1,5,0,4,23,0,2
46207,27,4,11,15,2,3,0,4,1,9,0,4,39,0,2
46224,17,4,1,13,4,1,3,4,1,5,0,0,39,0,1
46228,32,6,0,12,3,3,3,4,1,5,0,1,39,0,3
46243,37,4,15,1,0,3,3,4,1,5,0,4,39,0,3
46251,39,4,9,4,2,10,0,4,1,5,2,4,39,1,3
46262,53,6,12,5,2,4,0,4,1,13,0,3,39,1,5
46270,41,4,9,4,2,4,0,4,1,5,0,5,39,1,4
46277,19,4,15,1,4,6,3,4,1,5,0,4,39,0,1
46280,17,4,6,11,4,12,1,4,0,5,0,3,39,0,1
46369,30,4,9,4,4,12,3,4,1,5,0,4,39,1,3
46378,34,4,11,15,5,14,3,4,1,5,0,2,4,0,3
46380,51,2,11,15,2,4,0,4,1,5,0,4,39,1,5
46386,17,0,1,13,4,0,3,4,0,5,0,2,9,0,1
46393,40,1,9,4,4,13,3,4,1,5,0,4,39,0,4
46409,35,4,11,15,4,7,4,4,0,5,0,4,20,0,3
46416,47,4,11,15,2,7,0,4,1,5,0,5,32,1,4
46443,41,4,11,15,2,3,0,4,1,5,0,4,39,0,4
46459,22,4,11,15,4,6,1,4,1,5,0,4,39,0,2
46460,28,4,9,4,2,4,0,4,1,5,0,5,39,1,2
46469,26,4,15,1,0,12,3,4,0,5,0,2,39,0,2
46487,29,4,11,15,4,4,1,4,0,5,0,5,39,0,2
46488,75,4,15,1,0,12,1,4,0,5,0,3,39,1,7
46493,20,4,11,15,4,3,3,2,0,5,0,4,39,0,2
46502,66,4,12,5,6,12,4,4,0,5,0,2,39,0,6
46509,65,4,12,5,2,10,0,4,1,2,0,4,11,1,6
46531,41,4,11,15,0,4,1,4,0,5,0,4,39,0,4
46540,49,4,8,2,0,3,3,4,1,5,0,3,37,0,4
46547,47,4,11,15,5,3,4,4,1,5,0,4,39,1,4
46559,47,4,1,13,2,14,0,2,1,5,0,4,39,0,4
46607,46,6,11,15,2,5,0,4,1,1,0,5,39,1,4
46612,40,4,11,15,0,7,4,4,1,5,0,4,39,0,4
46642,26,6,15,1,4,4,4,4,1,5,0,1,39,0,2
46654,45,4,11,15,4,7,3,4,1,5,0,4,39,0,4
46668,75,4,1,13,2,11,0,2,1,12,0,5,39,1,7
46674,27,4,10,7,2,10,0,4,1,5,0,4,39,1,2
46677,53,5,11,15,2,4,0,4,1,5,0,4,39,1,5
46682,71,6,11,15,2,12,0,4,1,5,3,5,39,1,7
46688,22,4,15,1,4,7,1,4,1,5,0,4,39,0,2
46704,28,2,11,15,5,8,4,4,0,5,0,4,39,0,2
46742,31,4,9,4,2,4,0,4,1,5,0,5,39,1,3
46749,18,4,15,1,4,8,3,4,1,5,0,3,39,0,1
46752,24,4,7,3,4,10,3,4,1,5,0,4,39,0,2
46770,36,2,1,13,5,10,4,3,0,5,0,3,39,0,3
46788,32,4,14,6,2,10,0,4,1,5,0,6,39,0,3
46790,22,4,9,4,4,6,3,4,1,5,0,3,39,0,2
46819,21,4,15,1,4,8,3,4,1,5,0,4,39,0,2
46823,35,4,9,4,2,12,0,4,1,5,0,6,39,1,3
46834,50,6,5,10,2,3,0,4,1,5,0,3,39,0,5
46839,39,4,9,4,2,4,0,4,1,5,0,5,39,0,3
46860,48,4,11,15,0,8,1,4,0,5,0,3,39,0,4
46872,27,4,15,1,3,4,1,4,0,5,0,4,39,0,2
46885,29,4,9,4,4,12,3,4,0,5,0,4,39,0,2
46896,48,4,12,5,2,4,0,4,1,5,0,6,39,1,4
46924,40,2,9,4,2,10,5,4,0,5,0,2,39,0,4
46929,27,4,9,4,4,10,1,4,0,5,0,4,39,0,2
46936,29,4,1,13,4,3,1,4,1,5,0,4,39,0,2
46944,59,4,8,2,2,10,0,4,1,5,0,5,39,0,5
46956,58,4,11,15,4,9,1,4,1,5,2,4,39,0,5
46982,30,6,11,15,4,3,1,4,1,5,0,4,39,0,3
46984,58,7,11,15,2,3,0,4,1,5,0,4,39,0,5
46989,37,4,11,15,2,3,0,4,1,5,0,6,39,0,3
46996,30,1,11,15,4,1,4,3,0,7,0,4,39,0,3
47003,37,1,12,5,4,10,1,4,1,5,2,4,39,0,3
47008,30,4,11,15,3,8,4,2,0,5,0,3,39,0,3
47030,22,4,15,1,4,1,3,4,1,5,0,3,33,0,2
47063,24,4,11,15,4,3,1,4,1,5,0,4,39,0,2
47064,55,4,11,15,2,8,0,4,1,5,0,1,39,0,5
47103,29,4,0,12,2,3,0,4,1,5,0,4,39,0,2
47105,31,4,9,4,3,10,1,1,1,5,0,4,24,0,3
47122,45,2,11,15,2,4,0,4,1,5,2,4,39,1,4
47125,55,2,12,5,2,10,0,4,1,5,0,5,39,1,5
47126,23,4,15,1,4,12,3,4,0,5,0,4,39,0,2
47147,59,4,1,13,2,1,0,4,1,13,0,4,39,1,5
47157,48,6,10,7,2,10,0,4,1,4,0,6,39,1,4
47168,34,4,11,15,5,1,4,4,0,5,0,3,39,0,3
47173,47,1,9,4,2,1,0,4,1,5,0,4,39,1,4
47183,24,4,9,4,4,10,1,4,0,5,0,5,39,0,2
47193,46,6,9,4,2,12,0,4,1,5,0,5,39,1,4
47208,42,7,11,15,2,3,0,4,1,5,0,4,39,0,4
47219,46,4,11,15,0,3,2,4,1,5,0,4,39,1,4
47222,24,4,8,2,4,13,3,4,0,5,0,3,39,0,2
47229,25,4,11,15,4,12,4,4,0,5,0,4,39,0,2
47239,27,4,11,15,0,1,2,4,0,5,0,4,39,0,2
47247,28,4,11,15,2,3,0,4,1,5,0,4,39,0,2
47263,43,7,11,15,4,8,3,4,0,5,0,4,39,0,4
47264,20,4,2,14,4,8,4,4,1,5,0,4,0,0,2
47274,44,4,15,1,2,3,0,4,1,5,0,4,39,0,4
47277,24,4,11,15,4,6,1,4,1,5,0,4,39,0,2
47300,23,4,15,1,4,1,3,4,0,5,0,4,39,0,2
47304,62,7,9,4,2,4,0,4,1,5,0,4,39,1,6
47313,21,6,11,15,4,8,3,4,0,5,0,5,39,0,2
47316,30,4,9,4,2,6,0,4,1,5,0,4,39,0,3
47335,49,4,11,15,2,3,5,4,0,13,0,4,39,1,4
47339,44,4,11,15,4,1,1,4,0,5,0,4,39,0,4
47341,30,4,15,1,0,12,1,4,1,5,0,5,39,0,3
47355,39,2,12,5,2,10,5,4,0,5,0,2,39,1,3
47359,34,4,14,6,2,12,0,4,1,13,0,4,39,1,3
47361,48,4,15,1,2,12,5,4,0,5,0,4,39,0,4
47365,38,5,9,4,2,12,0,4,1,1,0,4,39,1,3
47366,27,4,11,15,4,12,4,2,0,5,0,6,39,0,2
47368,40,1,9,4,2,10,0,4,1,5,0,4,39,1,4
47369,47,4,5,10,4,14,1,3,1,5,0,4,33,0,4
47371,43,4,11,15,2,3,0,4,1,5,0,4,39,1,4
47434,36,4,11,15,2,3,0,4,1,5,0,5,39,0,3
47437,51,4,11,15,2,8,2,2,0,5,0,4,23,0,5
47479,35,4,9,4,4,4,1,4,1,5,0,4,39,0,3
47482,23,4,11,15,2,13,0,4,1,5,0,4,39,0,2
47511,67,4,9,4,2,10,0,4,1,5,0,4,39,1,6
47531,33,2,9,4,4,10,1,4,0,5,0,2,39,0,3
47535,31,4,11,15,4,7,3,4,1,5,0,4,39,0,3
47541,35,6,9,4,2,3,0,4,1,5,0,0,39,0,3
47543,27,4,15,1,4,1,3,4,0,5,0,4,26,0,2
47556,42,4,6,11,4,7,1,4,1,5,0,2,39,0,4
47557,48,5,9,4,4,4,1,4,0,5,0,5,2,1,4
47559,22,4,15,1,4,8,3,4,0,5,0,2,39,0,2
47566,55,4,11,15,2,4,0,4,1,5,0,4,39,0,5
47570,41,4,11,15,2,14,0,4,1,5,0,4,39,0,4
47577,67,4,9,4,2,4,0,4,1,5,0,4,39,1,6
47581,40,4,11,15,2,7,0,4,1,5,0,4,39,1,4
47582,66,0,1,13,2,0,0,4,1,5,3,0,39,1,6
47583,26,4,9,4,4,1,3,4,0,5,0,4,39,0,2
47613,44,7,12,5,4,1,1,2,0,5,0,5,39,0,4
47619,31,4,15,1,2,1,5,4,0,5,0,4,39,0,3
47621,90,4,11,15,4,1,1,4,0,5,0,4,39,1,9
47623,46,2,12,5,2,1,0,4,1,5,0,4,0,0,4
47657,27,2,8,2,4,4,3,4,0,5,0,4,39,0,2
47659,32,4,9,4,2,4,0,4,1,5,0,4,39,1,3
47669,31,4,12,5,4,4,1,4,0,5,3,4,39,0,3
47676,59,1,11,15,2,1,0,2,1,5,0,4,39,0,5
47684,41,4,15,1,2,3,0,4,1,5,2,6,39,1,4
47693,42,6,7,3,2,4,0,4,1,5,0,7,39,0,4
47699,46,4,11,15,0,8,1,4,1,5,0,4,39,0,4
47700,22,4,9,4,4,8,1,4,0,5,0,2,39,0,2
47716,36,4,15,1,0,12,4,2,0,5,0,3,39,0,3
47727,19,4,11,15,4,7,1,4,1,5,0,4,39,0,1
47733,18,0,0,12,4,0,3,2,1,5,0,4,39,0,1
47739,48,4,12,5,2,3,0,4,1,5,0,5,39,1,4
